company,role,location,link,no_sponsorship,source,sponsorship_tier,sponsorship_notes,date_posted
Solar Turbines (Caterpillar),IT Intern (2027),"San Diego, CA",https://cat.wd5.myworkdayjobs.com/SolarTurbines/job/San-Diego-California/XMLNAME-2027-IT-Intern_R0000381898,False,sndsh404_repo,4,3 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-07-16
Solar Turbines (Caterpillar),Business Analyst Intern (2027),"San Diego, CA",https://cat.wd5.myworkdayjobs.com/SolarTurbines/job/San-Diego-California/XMLNAME-2027-Business-Analyst-Intern_R0000381902,False,sndsh404_repo,4,3 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-07-16
Solar Turbines (Caterpillar),Solutions Platforms Engineered Intern (2027),"San Diego, CA",https://cat.wd5.myworkdayjobs.com/SolarTurbines/job/San-Diego-California/XMLNAME-2027-Internship----Solutions-Platforms-Engineered_R0000381657,False,sndsh404_repo,4,3 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-07-16
Five Rings,Quantitative Trader Intern (Summer 2027),"New York, NY",https://job-boards.greenhouse.io/fiveringsllc/jobs/5139668008,False,sndsh404_repo,5,Unknown - verify with company,2026-07-15
Old Mission,"Software Engineer Intern (Summer 2027, June Start)","Chicago, IL",https://job-boards.greenhouse.io/oldmissioncapital/jobs/7796180003,False,sndsh404_repo,4,2 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-07-15
Salesforce,Associate Product Manager Intern (APM),"San Francisco, CA",https://salesforce.wd12.myworkdayjobs.com/External_Career_Site/job/California---San-Francisco/Summer-2027-Intern---Associate-Product-Manager--APM-_JR348039-1,False,sndsh404_repo,1,498 H-1B approvals in FY2023 (9 denied) - sponsors in practice,2026-07-14
Arrowstreet Capital,Quantitative Researcher Intern,"Boston, MA",https://arrowstreetcapital.wd5.myworkdayjobs.com/Campus_Careers/job/Boston/Quantitative-Researcher-Intern--Summer-2027_R1505,False,sndsh404_repo,3,9 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-07-09
Arrowstreet Capital,Quantitative Developer Intern,"Boston, MA",https://arrowstreetcapital.wd5.myworkdayjobs.com/Campus_Careers/job/Boston/Quantitative-Developer-Intern--Summer-2027_R1506,False,sndsh404_repo,3,9 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-07-09
Flow Traders,Quantitative Trading Intern (Summer 2027),"New York, NY",https://job-boards.greenhouse.io/flowtraders/jobs/8047166,False,sndsh404_repo,4,1 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-07-09
Palantir,"Software Engineer Intern, Defense Tech (Summer 2027, grad 2028)","Washington, DC (multiple US)",https://jobs.lever.co/palantir/f17e98d0-046a-4e6e-9d65-ed0b12dd0ff7,False,sndsh404_repo,6,US citizenship / clearance typically required (ITAR or cleared work),2026-07-09
Palantir,"Forward Deployed Software Engineer Intern, Commercial (Summer 2027, grad Dec 2027 / Spring 2028)","New York, NY (multiple US)",https://jobs.lever.co/palantir/d5486403-c050-4920-b2e0-91b69b61ebb2,False,sndsh404_repo,6,US citizenship / clearance typically required (ITAR or cleared work),2026-07-09
Palantir,"Year at Palantir, Forward Deployed Software Engineer Intern ⏳","New York, NY (multiple US)",https://jobs.lever.co/palantir/75cc1c09-8ebd-44c8-b3bc-d122cd1fecb3,False,sndsh404_repo,6,US citizenship / clearance typically required (ITAR or cleared work),2026-07-09
LA-Tech.org,"Technical Intern, Software / Cyber / AI (Spring 2027, remote)","Los Angeles, CA / Remote (US)",https://pod4.app.loxo.co/job/Mzk2ODktbmxudnJmeGRuOXM0OHE3ZA==,False,sndsh404_repo,5,Unknown - verify with company,2026-07-09
JPMorganChase,Corporate Analyst Development Program Summer Analyst (2027) 🛂,"New York, NY (multiple US)",https://jpmc.fa.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/210765749,True,sndsh404_repo,5,Unknown - verify with company,2026-07-08
DTCC,Information Technology Intern (2027 Summer) 🛂,"Jersey City, NJ (multiple US)",https://ebxr.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/214158,True,sndsh404_repo,5,Unknown - verify with company,2026-07-08
Two Sigma,AI Research Scientist Intern (MS / PhD),"New York, NY",https://careers.twosigma.com/careers/JobDetail/New-York-New-York-United-States-AI-Research-Scientist-Internship-2027-Summer/14022,False,sndsh404_repo,4,1 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-07-08
Tower Research Capital,Quantitative Trader Intern (Summer 2027),"New York, NY / Chicago, IL",https://job-boards.greenhouse.io/towerresearchcapital/jobs/8024128,False,sndsh404_repo,3,9 H-1B approvals in FY2023 (1 denied) - sponsors in practice,2026-07-06
Tower Research Capital,Quantitative Developer Intern (Summer 2027),"New York, NY / Chicago, IL",https://job-boards.greenhouse.io/towerresearchcapital/jobs/8044334,False,sndsh404_repo,3,9 H-1B approvals in FY2023 (1 denied) - sponsors in practice,2026-07-06
Optiver,"Quantitative Research Intern (PhD, Austin)","Austin, TX",https://www.optiver.com/join-us/jobs/quantitative-research-and-machine-learning/austin/quantitative-research-intern-phd-summer-2027/,False,sndsh404_repo,3,5 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-07-02
Optiver,"Quantitative Research Intern (PhD, Chicago)","Chicago, IL",https://www.optiver.com/join-us/jobs/quantitative-research-and-machine-learning/chicago/quantitative-research-intern-phd-summer-2027/,False,sndsh404_repo,3,5 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-07-02
Two Sigma,Quantitative Researcher Intern,"New York, NY",https://careers.twosigma.com/careers/JobDetail/New-York-New-York-United-States-Quantitative-Researcher-Internship-2027-Summer/13945,False,sndsh404_repo,4,1 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-06-28
Optiver,Quantitative Intern,"Chicago, IL",https://www.optiver.com/join-us/jobs/institutional-sales-and-trading/chicago/quantitative-intern-summer-2027/,False,sndsh404_repo,3,5 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-06-28
IMC Trading,Software Engineer Intern (Summer 2027),"Chicago, IL",https://job-boards.eu.greenhouse.io/imc/jobs/4823924101,False,sndsh404_repo,5,Unknown - verify with company,2026-06-28
IMC Trading,"Quantitative Research Intern (Summer 2027, BS / MS)","Chicago, IL",https://job-boards.eu.greenhouse.io/imc/jobs/4907399101,False,sndsh404_repo,5,Unknown - verify with company,2026-06-28
IMC Trading,Machine Learning Research Intern (Summer 2027),"Chicago, IL",https://job-boards.eu.greenhouse.io/imc/jobs/4907430101,False,sndsh404_repo,5,Unknown - verify with company,2026-06-28
IMC Trading,Hardware Engineer Intern (Summer 2027),"Chicago, IL",https://job-boards.eu.greenhouse.io/imc/jobs/4823945101,False,sndsh404_repo,5,Unknown - verify with company,2026-06-28
IMC Trading,Quantitative Trader Intern (Summer 2027),"Chicago, IL",https://job-boards.eu.greenhouse.io/imc/jobs/4823923101,False,sndsh404_repo,5,Unknown - verify with company,2026-06-28
Bank of America,"Global Technology Summer Analyst, Cybersecurity Analyst 🛂",multiple US,https://careers.bankofamerica.com/en-us/students/job-detail/14391/global-technology-summer-analyst-2027-cybersecurity-analyst-multiple-locations,True,sndsh404_repo,1,278 H-1B approvals in FY2023 (3 denied) - sponsors in practice,2026-06-28
Bank of America,"Global Technology Summer Analyst, Business Analyst 🛂",multiple US,https://careers.bankofamerica.com/en-us/students/job-detail/14419/global-technology-summer-analyst-2027-business-analyst-multiple-locations,True,sndsh404_repo,1,278 H-1B approvals in FY2023 (3 denied) - sponsors in practice,2026-06-28
Bank of America,Quantitative Data Analyst Summer Analyst,multiple US,https://careers.bankofamerica.com/en-us/students/job-detail/14420/quantitative-data-analyst-summer-analyst-program-multiple-locations,False,sndsh404_repo,1,278 H-1B approvals in FY2023 (3 denied) - sponsors in practice,2026-06-28
Susquehanna,"Operations Intern (Summer 2027, June start)","Bala Cynwyd, PA",https://careers.sig.com/jobs/10916,False,sndsh404_repo,5,Unknown - verify with company,2026-06-28
GE Appliances,Software Engineering Co-op (Spring 2027),"Louisville, KY",https://haier.wd3.myworkdayjobs.com/GE_Appliances/job/USA-Louisville-KY/Software-Engineering-Co-op-Spring-2027_REQ-26147,False,sndsh404_repo,2,Full sponsorship,2026-06-28
Dedalus Labs,Systems Engineer / Product Manager Intern (Summer 2027),"San Francisco, CA",https://www.ycombinator.com/companies/dedalus-labs/jobs/YtbvXM8-systems-engineer-summer-2027-intern,False,sndsh404_repo,5,Unknown - verify with company,2026-06-28
ByteDance,"Student Researcher, Multimodal Interaction & World Model (Seed)","San Jose, CA",https://joinbytedance.com/search/7623548747208739077,False,sndsh404_repo,1,204 H-1B approvals in FY2023 (1 denied) - sponsors in practice,2026-06-28
ByteDance,"Student Researcher, Vision Foundation Model (Seed)","San Jose, CA",https://joinbytedance.com/search/7623544831999346997,False,sndsh404_repo,1,204 H-1B approvals in FY2023 (1 denied) - sponsors in practice,2026-06-28
Rippling,"Software Engineer Intern, Backend / Full Stack / ML (Winter 2027)","San Francisco, CA / New York, NY / Seattle, WA",https://ats.rippling.com/rippling/jobs/00cbc991-d2fb-452c-a8b6-2978f109a484,False,sndsh404_repo,5,Unknown - verify with company,2026-06-27
CTGT,"Software Engineering Intern / Research Intern, Interpretability (Summer 2027)","San Francisco, CA",https://www.ycombinator.com/companies/ctgt/jobs/b3hTkK4-software-engineering-intern-summer-2027,False,sndsh404_repo,5,Unknown - verify with company,2026-06-27
Virtu Financial,"Quantitative Researcher Intern (2027, Undergrad)","New York, NY",https://job-boards.greenhouse.io/virtu/jobs/8142539002,False,sndsh404_repo,3,6 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-06-27
Medpace,Feasibility Informatics Intern / Co-op (Spring 2027),"Cincinnati, OH",https://careers.medpace.com/jobs/12803,False,sndsh404_repo,3,6 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-06-25
Amazon,Operations Finance Rotational Program Intern 🛂,"Seattle, WA / Arlington, VA",https://www.amazon.jobs/en/jobs/10435673/2027-amazon-operations-finance-rotational-program-summer-internship,True,sndsh404_repo,1,"Full sponsorship, large F-1 intern program",2026-06-23
Delta Air Lines,"Reservations Co-op (Spring 2027, data analytics / process improvement)","Atlanta, GA",https://delta.avature.net/en_US/careers/JobDetail,False,sndsh404_repo,2,52 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-06-23
Midmark,Firmware Engineering Co-op (Spring 2027),"Versailles, OH",https://hcor.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/4333,False,sndsh404_repo,4,1 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-06-22
JPMorganChase,"Markets Summer Analyst (2027, Sales / Trading / Structuring / Digital Markets) 🛂","New York, NY (multiple US)",https://jpmc.fa.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/210690325,True,sndsh404_repo,5,Unknown - verify with company,2026-06-21
JPMorganChase,"Commercial & Investment Bank Innovation Development Summer Analyst, Product Track (2027) 🛂","Chicago, IL (multiple US)",https://jpmc.fa.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/210690743,True,sndsh404_repo,5,Unknown - verify with company,2026-06-19
Affinius Capital,Data Scientist Intern,"San Antonio, TX",https://careers-affiniuscapital.icims.com/jobs/2284/summer-2027-data-scientist-intern/job,False,sndsh404_repo,5,Unknown - verify with company,2026-06-18
Circleback,Software Engineering Intern (Summer 2027) 🛂,"San Francisco, CA",https://www.ycombinator.com/companies/circleback/jobs/QMpriul-software-engineering-intern-summer-2027,True,sndsh404_repo,5,Unknown - verify with company,2026-06-16
StepStone Group,Private Equity Infrastructure & Real Assets Summer Analyst 🛂,"New York, NY",https://www.stepstonegroup.com/current-opportunities/,True,sndsh404_repo,5,Unknown - verify with company,2026-06-15
Voloridge Investment Management,Quantitative Developer Intern (2027),"Jupiter, FL",https://job-boards.greenhouse.io/voloridgeinvestmentmanagement/jobs/4224862009,False,sndsh404_repo,5,Unknown - verify with company,2026-06-15
Voloridge Investment Management,Quantitative Research Intern (2027),"Jupiter, FL",https://job-boards.greenhouse.io/voloridgeinvestmentmanagement/jobs/4226247009,False,sndsh404_repo,5,Unknown - verify with company,2026-06-15
Solar Turbines (Caterpillar),Gas Compressor Data Analyst Intern 🛂,"San Diego, CA",https://cat.wd5.myworkdayjobs.com/SolarTurbines/job/San-Diego-California/XMLNAME-2027-Internship--Gas-Compressor-Data-Analyst_R0000375786,True,sndsh404_repo,4,3 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-06-12
TSMC Arizona,"Engineering Intern (12 roles: process, equipment, CIM / software)","Phoenix, AZ",https://ro.careers.tsmc.com/job/Phoenix-Summer-2027-TSMC-AZ-Internship-Opportunities-Engineering-Roles-AZ-85001/1361003166/,False,sndsh404_repo,4,4 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-06-04
GE Appliances,Digital Technology Intern (Spring 2027),"Louisville, KY",https://haier.wd3.myworkdayjobs.com/GE_Appliances/job/USA-Louisville-KY/Digital-Technology-Spring-2027-Intern_REQ-25831,False,sndsh404_repo,2,Full sponsorship,2026-06-01
LiveRamp,"Software Engineer Intern, Pixel Serving","New York, NY",https://liveramp.wd5.myworkdayjobs.com/LiveRampCareers/job/New-York/Intern--Software-Engineer---Pixel-Serving_JR012201,False,sndsh404_repo,4,4 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-05-21
Skydio,Software Engineer Intern (Fall 2026 / Winter 2027),"San Mateo, CA",https://jobs.ashbyhq.com/skydio/f6320e9b-4eed-408d-8d37-d509fb0406ee,False,sndsh404_repo,3,13 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-05-06
D. E. Shaw,Quantitative Analyst Intern,"New York, NY",https://www.deshaw.com/careers/quantitative-analyst-intern-new-york-summer-2027-5890,False,sndsh404_repo,3,5 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-04-29
D. E. Shaw,Quantitative Analyst Intern (PhD),"New York, NY",https://www.deshaw.com/careers/quantitative-analyst-ph-d-intern-new-york-summer-2027-5891,False,sndsh404_repo,3,5 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-04-29
TikTok,"Research Scientist Intern, TikTok Recommendation NextGen LLM (PhD, 2027 Start)","San Jose, CA",https://lifeattiktok.com/search/7633668061979543813,False,sndsh404_repo,1,148 H-1B approvals in FY2023 (1 denied) - sponsors in practice,2026-04-28
TikTok,"Applied Scientist Intern, Trust & Safety Multimodal Foundation Model (PhD, 2027 Start)","San Jose, CA / Seattle, WA",https://lifeattiktok.com/search/7633668456744503557,False,sndsh404_repo,1,148 H-1B approvals in FY2023 (1 denied) - sponsors in practice,2026-04-28
ASM,Software Engineering Intern (Spring 2027),,https://www.asm.com/open-vacancies/software-engineering-intern-spring-2027-4830113101,False,sndsh404_repo,3,13 H-1B approvals in FY2023 (1 denied) - sponsors in practice,2026-04-23
TikTok,"Applied Scientist Intern, Business Integrity (PhD, 2027 Start)","San Jose, CA",https://lifeattiktok.com/search/7631063087262419205,False,sndsh404_repo,1,148 H-1B approvals in FY2023 (1 denied) - sponsors in practice,2026-04-21
TikTok,"Applied Scientist Intern, Monetization GenAI (PhD, 2027 Start)","San Jose, CA",https://lifeattiktok.com/search/7631062649025857797,False,sndsh404_repo,1,148 H-1B approvals in FY2023 (1 denied) - sponsors in practice,2026-04-21
TikTok,"Applied Scientist Intern, Monetization Technology (PhD, 2027 Start)","San Jose, CA",https://lifeattiktok.com/search/7629248119245261061,False,sndsh404_repo,1,148 H-1B approvals in FY2023 (1 denied) - sponsors in practice,2026-04-16
TikTok,"Research Scientist Intern, E-commerce Recommendation LLM (PhD, 2027 Start)","San Jose, CA / Seattle, WA",https://lifeattiktok.com/search/7629187524074342709,False,sndsh404_repo,1,148 H-1B approvals in FY2023 (1 denied) - sponsors in practice,2026-04-16
Citi,"Services Summer Analyst (2027, grad Dec 2027 – May 2028) 🛂","New York, NY",https://jobs.citi.com/job/-/-/287/93724104768,True,sndsh404_repo,1,Full sponsorship,2026-04-08
Aquatic Capital,Quantitative Researcher Intern (Summer 2027),"Chicago, IL",https://job-boards.greenhouse.io/aquaticcapitalmanagement/jobs/8489186002,False,sndsh404_repo,5,Unknown - verify with company,2026-04-02
Ellipsis Labs,Software Engineer Intern (Summer 2027),"New York, NY",https://jobs.ashbyhq.com/ellipsislabs/02136b22-35b1-4b3d-8bef-567c3380a849,False,sndsh404_repo,5,Unknown - verify with company,2026-03-27
BlackRock,"Summer Internship Program, AMERS (all tracks)","New York, NY (multiple US)",https://careers.blackrock.com/job/new-york/2027-summer-internship-program-amers/45831/90628276544,False,sndsh404_repo,4,3 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-01-15
